id,name,state,lat,lng,population
1840029469,Aiea,HI,21.3865,-157.9232,9730
1840009668,Mooresville,IN,39.6022,-86.3681,9727
1840031499,Walker Mill,MD,38.8758,-76.8854,9725
1840028179,Rio del Mar,CA,36.9607,-121.8807,9713
1840019797,Port Townsend,WA,48.122,-122.7877,9710
1840020057,North Bend,OR,43.4075,-124.2364,9708
1840021989,Safford,AZ,32.8335,-109.6964,9707
1840003542,East Rutherford,NJ,40.8179,-74.0854,9707
1840007177,Decatur,IN,40.8286,-84.9277,9700
1840034833,Rockcreek,OR,45.5526,-122.876,9698
1840005869,Villas,NJ,39.0157,-74.935,9697
1840003690,Keansburg,NJ,40.4469,-74.1315,9697
1840003957,Marysville,MI,42.9084,-82.4806,9695
1630023587,Vega Alta,PR,18.4151,-66.3211,9695
1840005406,Croydon,PA,40.0911,-74.8975,9693
1840013648,Little River,SC,33.8786,-78.6393,9692
1840000505,Kensington,CT,41.6284,-72.7686,9685
1840011410,Winfield,IL,41.8787,-88.1507,9683
1840003260,Oakville,CT,41.5893,-73.0905,9679
1840041775,Loudoun Valley Estates,VA,38.977,-77.5053,9673
1840014253,Key Largo,FL,25.1224,-80.412,9670
1840014765,Hope,AR,33.6682,-93.5895,9668
1840010391,Wapakoneta,OH,40.5664,-84.1916,9662
1840014533,Clarksville,AR,35.457,-93.4803,9661
1840029018,West Perrine,FL,25.6061,-80.3639,9653
1840038841,Bardmoor,FL,27.8574,-82.7534,9650
1840001712,Parsons,KS,37.3405,-95.2958,9648
1840014249,Richmond Heights,FL,25.6347,-80.3721,9640
1840003536,Maywood,NJ,40.9025,-74.0634,9626
1840014793,Pleasant Grove,AL,33.494,-86.9782,9625
1840004742,Myers Corner,NY,41.5864,-73.8793,9619
1840017323,Alderwood Manor,WA,47.8146,-122.2672,9618
1840003831,Mission,KS,39.027,-94.6568,9618
1840003100,Howell,MI,42.6078,-83.9339,9610
1840037897,Picnic Point,WA,47.8744,-122.3077,9607
1840024254,Brookdale,NJ,40.8348,-74.1798,9604
1840015976,St. Pete Beach,FL,27.7235,-82.7387,9603
1840014732,Rainbow City,AL,33.9336,-86.0922,9601
1840013162,Alexandria,KY,38.9621,-84.3859,9600
1840003049,St. Francis,WI,42.9716,-87.873,9600
1840013602,Boaz,AL,34.1985,-86.1529,9587
1840026723,Chesapeake Ranch Estates,MD,38.3574,-76.4147,9579
1840028997,Pine Ridge,FL,28.933,-82.4761,9578
1840006593,Hermantown,MN,46.8057,-92.2407,9577
1840025802,Fort Irwin,CA,35.2477,-116.6834,9573
1840005645,Cheat Lake,WV,39.667,-79.8564,9559
1840005475,White Horse,NJ,40.1919,-74.7023,9557
1840015401,Washington,NC,35.5586,-77.0545,9555
1840004942,Rye Brook,NY,41.0302,-73.6864,9554
1840028403,West Athens,CA,33.9235,-118.3033,9554
1840038703,Fairmount,CO,39.7931,-105.1711,9549
1840034388,Lincoln Village,OH,39.9532,-83.1314,9546
1840000548,Willoughby Hills,OH,41.5873,-81.4333,9545
1840030814,Oakbrook,KY,38.9996,-84.6797,9539
1840033876,East Setauket,NY,40.921,-73.0942,9531
1840023009,Silver City,NM,32.7783,-108.2699,9530
1630035532,Pajaros,PR,18.361,-66.2184,9528
1840020957,Helotes,TX,29.5687,-98.696,9525
1840013940,Merrydale,LA,30.4998,-91.1081,9523
1840026679,Francisville,KY,39.1068,-84.7277,9520
1840018452,Midland,WA,47.1734,-122.412,9518
1840024500,Countryside,VA,39.0518,-77.4124,9517
1840006190,Cross Lanes,WV,38.4351,-81.7707,9517
1840006177,La Plata,MD,38.5352,-76.97,9516
1840034716,Cedar Hills,OR,45.5047,-122.8053,9514
1840018457,DuPont,WA,47.1079,-122.6495,9514
1840026708,Independent Hill,VA,38.6404,-77.4089,9514
1840033455,Blackwells Mills,NJ,40.4773,-74.5976,9509
1840002727,Reedsburg,WI,43.5348,-89.9965,9508
1840018673,White City,OR,42.4316,-122.8322,9506
1840021583,Winslow,AZ,35.0243,-110.7095,9505
1840039492,Marlboro Village,MD,38.8307,-76.7699,9505
1840003719,Lititz,PA,40.154,-76.3044,9503
1840021742,The Village,OK,35.5706,-97.5567,9500
1840038100,Hobart,WI,44.4967,-88.1602,9499
1840007828,Mound,MN,44.9328,-93.6591,9498
1840013413,Brownsville,TN,35.589,-89.2578,9497
1840011400,Itasca,IL,41.9772,-88.0183,9496
1840016482,Morehead City,NC,34.7308,-76.7388,9495
1840034377,Beckett Ridge,OH,39.3448,-84.438,9493
1840035143,Park Forest Village,PA,40.7996,-77.9084,9492
1840018106,Corona de Tucson,AZ,31.9503,-110.7835,9492
1840014061,Beverly Hills,FL,28.9176,-82.4542,9484
1840017539,Evergreen,CO,39.6349,-105.3356,9475
1840019394,Commerce,TX,33.2421,-95.8992,9473
1840075009,Hickam Housing,HI,21.3311,-157.9474,9463
1840005950,Coral Hills,MD,38.8706,-76.9215,9457
1840003972,Ecorse,MI,42.2489,-83.1399,9456
1840013091,Fair Oaks,GA,33.9193,-84.5445,9447
1840000851,Sunbury,PA,40.8616,-76.7871,9446
1840005140,Amityville,NY,40.6696,-73.4156,9440
1840003573,Hackettstown,NJ,40.854,-74.8257,9440
1840005703,Mount Airy,MD,39.3742,-77.1534,9439
1840013581,Powdersville,SC,34.7826,-82.4959,9436
1840015285,Lowell,AR,36.2561,-94.1532,9433
1840019404,Brownfield,TX,33.1757,-102.273,9431
1840005981,Bladensburg,MD,38.9424,-76.9264,9428
1840013297,Bloomingdale,TN,36.5793,-82.5096,9428
1840037410,Pryor Creek,OK,36.2996,-95.3107,9417
1840001291,Middletown,PA,40.201,-76.7289,9410
1840029452,Country Club Estates,GA,31.2113,-81.4622,9408
1840020254,Rio Vista,CA,38.1765,-121.7025,9407
1840015416,Atoka,TN,35.4239,-89.7861,9407
1840013900,Cairo,GA,30.879,-84.205,9395
1840013457,Greenwood,AR,35.2134,-94.2408,9392
1840014805,Monticello,AR,33.6257,-91.7934,9392
1840019938,Fairview,OR,45.5469,-122.439,9382
1840034852,Audubon,PA,40.1304,-75.428,9379
1840024235,Succasunna,NJ,40.853,-74.6568,9367
1840008208,Kendallville,IN,41.4441,-85.2578,9365
1840013067,Fairfield Glade,TN,36.0028,-84.8711,9364
1840001675,Augusta,KS,37.6955,-96.9919,9363
1840035853,Woodfield,SC,34.0587,-80.9309,9361
1840018921,Alamosa,CO,37.4752,-105.877,9360
1840017796,Crestline,CA,34.2486,-117.2887,9351
1840017535,Edwards,CO,39.6215,-106.6184,9347
1840015043,Carencro,LA,30.3126,-92.0388,9346
1840001707,Coffeyville,KS,37.0519,-95.618,9343
1840005570,Claymont,DE,39.8032,-75.4607,9343
1840002566,Tomah,WI,43.9879,-90.4999,9342
1840024496,Belmont,VA,39.0622,-77.4985,9341
1840000964,Louisville,OH,40.837,-81.2643,9336
1840037044,Eidson Road,TX,28.6677,-100.4788,9334
1840037125,Murillo,TX,26.2642,-98.1233,9331
1840005020,Bohemia,NY,40.7717,-73.1271,9329
1840020963,Hondo,TX,29.3531,-99.1616,9321
1840035146,Northwest Harborcreek,PA,42.1494,-79.9945,9321
1840152941,North Lakes,AK,61.6191,-149.311,9321
1840010786,Sellersburg,IN,38.4028,-85.7706,9320
1840001212,Brentwood,PA,40.3734,-79.9757,9319
1840011274,Flossmoor,IL,41.5391,-87.6858,9318
1840003009,Hartland,WI,43.1029,-88.3396,9317
1840018676,Eagle Point,OR,42.4677,-122.8016,9316
1840073671,Leisure World,MD,39.1023,-77.0689,9314
1840018490,College Place,WA,46.0419,-118.3878,9311
1840001609,North College Hill,OH,39.2175,-84.552,9310
1840020965,Liberty,TX,30.0378,-94.7879,9299
1840033023,St. Stephens,NC,35.7642,-81.2746,9298
1840000959,Bay Minette,AL,30.893,-87.7912,9297
1840003171,Saline,MI,42.174,-83.778,9296
1840008239,Girard,OH,41.1665,-80.6963,9293
1840013997,Harahan,LA,29.9374,-90.2031,9293
1840013742,Murrells Inlet,SC,33.556,-79.0594,9292
1840011325,Steger,IL,41.4723,-87.6176,9289
1840017881,Wesley Chapel,NC,34.9985,-80.6903,9287
1840018049,Anthony,NM,32.0131,-106.5984,9283
1840037176,Stansbury Park,UT,40.6356,-112.3054,9271
1840005962,Marlton,MD,38.762,-76.7857,9270
1840024549,Westphalia,MD,38.8356,-76.8298,9269
1840013888,Atmore,AL,31.0927,-87.4762,9269
1840019708,Aransas Pass,TX,27.8876,-97.1136,9269
1840035292,Roslyn,PA,40.1311,-75.1374,9263
1840021146,Yelm,WA,46.9398,-122.6262,9262
1840012789,Bethalto,IL,38.9015,-90.0466,9258
1840014774,Indianola,MS,33.4492,-90.6447,9258
1840015212,Versailles,KY,38.0486,-84.7258,9251
1840035792,Sangaree,SC,33.0327,-80.1253,9249
1840002481,Fultondale,AL,33.6174,-86.8014,9247
1840006978,Westwood,MI,42.3031,-85.6286,9247
1840028364,Country Club,CA,37.9687,-121.3408,9242
1840036079,Middlesborough,KY,36.6127,-83.7227,9242
1840006632,Detroit Lakes,MN,46.806,-95.8449,9229
1840019953,Molalla,OR,45.1502,-122.5845,9224
1840000394,Rensselaer,NY,42.6465,-73.7328,9223
1840016219,Nolensville,TN,35.9572,-86.6719,9221
1840033318,Lake Hiawatha,NJ,40.8816,-74.3826,9220
1840006017,Dunn Loring,VA,38.8945,-77.2315,9217
1840013824,Flowood,MS,32.3359,-90.0802,9213
1840002138,New Richmond,WI,45.125,-92.5377,9212
1840001605,Madeira,OH,39.1856,-84.3734,9211
1840011291,Lynwood,IL,41.5235,-87.551,9210
1840006970,Harvard,IL,42.4296,-88.6211,9203
1840015760,Valley,AL,32.8088,-85.181,9195
1840014514,Lenoir City,TN,35.8111,-84.2818,9191
1840021736,Taft,CA,35.1268,-119.4243,9189
1840014630,Lancaster,SC,34.7248,-80.7804,9187
1840014055,Fruitland Park,FL,28.8599,-81.9177,9185
1840018508,Belgrade,MT,45.7789,-111.1736,9184
1840021343,Washington Terrace,UT,41.1683,-111.9783,9181
1840044711,Sandy Hook,CT,41.4128,-73.244,9181
1840020725,Lamesa,TX,32.7333,-101.9541,9179
1840014062,Citrus Springs,FL,28.9931,-82.4594,9173
1840004343,Beecher,MI,43.0903,-83.7039,9168
1840003959,Plymouth,MI,42.3718,-83.468,9168
1840022521,Tiburon,CA,37.8854,-122.4637,9167
1840005198,White Meadow Lake,NJ,40.9241,-74.5107,9166
1840006240,Fishersville,VA,38.105,-78.9826,9164
1840033809,Incline Village,NV,39.2639,-119.9455,9160
1840019300,Calimesa,CA,33.9874,-117.0542,9156
1840028576,Derby,CO,39.84,-104.9172,9156
1840133415,Greenville,NY,40.9986,-73.8189,9155
1840074775,Anaconda,MT,46.0608,-113.0678,9153
1840010524,Canal Winchester,OH,39.8437,-82.8126,9148
1840029454,Gresham Park,GA,33.7053,-84.3155,9148
1840004955,Lake Mohawk,NJ,41.0149,-74.664,9148
1840001141,Jeannette,PA,40.3277,-79.6139,9146
1840013597,Lugoff,SC,34.2113,-80.6973,9146
1840022058,Highland Park,TX,32.8311,-96.8012,9143
1840003977,Grosse Pointe Farms,MI,42.4068,-82.8993,9142
1840153102,Halls,TN,36.0817,-83.9344,9135
1840003334,Warren,PA,41.8434,-79.1444,9127
1840005662,Fallston,MD,39.5332,-76.4452,9118
1840006107,Yorkshire,VA,38.7882,-77.4496,9118
1840019108,Clinton,OK,35.5069,-98.9706,9117
1840007140,Columbia City,IN,41.1612,-85.4855,9115
1840003292,Greenville,RI,41.882,-71.5549,9114
1840074990,Haiku-Pauwela,HI,20.9156,-156.3022,9107
1840007302,Chillicothe,MO,39.7953,-93.5499,9106
1840018972,Tuba City,AZ,36.125,-111.2467,9098
1840005696,White Marsh,MD,39.3819,-76.4574,9096
1840019603,Bastrop,TX,30.1113,-97.3176,9094
1840029891,LaSalle,IL,41.3589,-89.0737,9086
1840018367,Burlington,WA,48.4676,-122.3298,9085
1840009179,Rochelle,IL,41.9197,-89.0629,9083
1840001562,Merrill,WI,45.182,-89.6994,9081
1840004821,Boulder Hill,IL,41.7113,-88.3353,9081
1840042829,Innsbrook,VA,37.6552,-77.5775,9081
1840019523,San Elizario,TX,31.5793,-106.2632,9079
1840042106,Summit View,WA,47.1343,-122.3467,9078
1840000146,Presque Isle,ME,46.6868,-67.9874,9072
1840007814,Lake Elmo,MN,44.9944,-92.9031,9071
1840013633,Ogden,NC,34.2656,-77.7966,9071
1840003107,Charlotte,MI,42.5662,-84.8304,9069
1840020716,Heath,TX,32.8439,-96.4674,9069
1840000531,Grinnell,IA,41.7359,-92.7244,9069
1840014325,Hillview,KY,38.0562,-85.6847,9066
1840021696,Wagoner,OK,35.9645,-95.3785,9061
1840000904,Leonia,NJ,40.8638,-73.99,9059
1840001694,Chanute,KS,37.6695,-95.4621,9044
1840006038,Seven Corners,VA,38.8658,-77.1445,9041
1840020008,Florence,OR,43.9916,-124.1063,9037
1840029519,Lihue,HI,21.9721,-159.3564,9036
1840008933,St. Anthony,MN,45.0278,-93.2174,9035
1840008797,Monett,MO,36.9218,-93.9278,9035
1840042938,University of California-Davis,CA,38.5378,-121.7579,9031
1630035655,Corozal,PR,18.341,-66.3124,9026
1840000239,Brewer,ME,44.7835,-68.7352,9026
1840000925,Wood-Ridge,NJ,40.8508,-74.0878,9016
1840019974,Lincoln City,OR,44.9751,-124.0072,9007
1840015923,Springfield,FL,30.1711,-85.609,9004
1840028568,Roxborough Park,CO,39.4492,-105.0746,9004
1840000647,Sheffield Lake,OH,41.4883,-82.0979,9001
1840022021,Fairview,TX,33.1399,-96.6117,8998
1840003450,Lock Haven,PA,41.1365,-77.4521,8997
1840018456,Summit,WA,47.1694,-122.3628,8993
1840015879,Spanish Fort,AL,30.7254,-87.8597,8991
1840014077,Micco,FL,27.8683,-80.51,8990
1840005946,Brandywine,MD,38.6963,-76.8846,8990
1840013379,Fairview,TN,35.9815,-87.1291,8989
1840020452,Grants,NM,35.1538,-107.8335,8987
1840034943,East York,PA,39.9687,-76.6755,8984
1840018741,Craig,CO,40.5171,-107.5554,8978
1840001388,Mechanicsburg,PA,40.2115,-77.006,8977
1840014058,Hernando,FL,28.9451,-82.3781,8977
1840005463,Harleysville,PA,40.2792,-75.3873,8975
1840006692,Cambridge,MN,45.5612,-93.2283,8975
1840006579,Temperance,MI,41.7653,-83.5755,8961
1840003785,Oakwood,OH,39.7202,-84.1734,8958
1840013839,Garden City,GA,32.0867,-81.1773,8957
1840140574,University of Virginia,VA,38.0405,-78.5164,8955
1840019482,Picture Rocks,AZ,32.3274,-111.2558,8955
1840024354,Pine Lake Park,NJ,40.0017,-74.2595,8954
1840005494,Willow Street,PA,39.981,-76.2706,8953
1840007321,Cameron,MO,39.7444,-94.2329,8941
1840014287,La Grange,KY,38.3987,-85.375,8938
1840022142,Woodway,TX,31.4988,-97.2314,8936
1840018937,Ivins,UT,37.1742,-113.6809,8931
1840002266,Shawano,WI,44.7748,-88.5843,8928
1840003935,Sturgeon Bay,WI,44.8228,-87.366,8927
1840015537,Sheffield,AL,34.757,-87.6977,8925
1840016354,Pineville,NC,35.0864,-80.8915,8923
1840002879,Alma,MI,43.3799,-84.6556,8918
1840001009,Aliquippa,PA,40.6155,-80.2547,8918
1840018465,Terrace Heights,WA,46.6045,-120.4393,8917
1840004891,Mahopac,NY,41.3688,-73.7414,8914
1840009202,Rock Falls,IL,41.7724,-89.6928,8914
1840007450,Berkeley,MO,38.7439,-90.3361,8912
1840005415,Monmouth Junction,NJ,40.3754,-74.5582,8911
1840013290,Franklin,KY,36.7177,-86.5595,8909
1840019035,Orosi,CA,36.5433,-119.2914,8908
1840019032,Earlimart,CA,35.8914,-119.2721,8908
1840150821,Woodbury,NY,40.8176,-73.4703,8901
1840018820,Delta,CO,38.756,-108.0772,8893
1840010030,Waseca,MN,44.0827,-93.5029,8892
1840003404,Olmsted Falls,OH,41.3657,-81.9038,8892
1840021326,Tremonton,UT,41.7187,-112.189,8890
1840012232,Mahomet,IL,40.1888,-88.3901,8888
1840014915,Port Wentworth,GA,32.1951,-81.1991,8886
1840018399,Airway Heights,WA,47.6459,-117.5792,8885
1840021534,Waterford,CA,37.6429,-120.7553,8884
1840013743,Georgetown,SC,33.3594,-79.2958,8884
1840031382,North Kensington,MD,39.0393,-77.0723,8879
1840009783,Olney,IL,38.7285,-88.0839,8872
1840021151,Toppenish,WA,46.3806,-120.3122,8872
1840005285,Farmingdale,NY,40.7328,-73.4468,8869
1840001333,South Amboy,NJ,40.4852,-74.2831,8868
1840004292,Newark,NY,43.0418,-77.093,8868
1840020445,Poteau,OK,35.0282,-94.6346,8866
1840073833,Fort Knox,KY,37.8915,-85.9636,8865
1840005249,Plainedge,NY,40.7241,-73.477,8865
1840014668,Laurens,SC,34.5022,-82.0207,8863
1840014547,Covington,TN,35.566,-89.6482,8863
1840018812,Redlands,CO,39.0886,-108.6582,8863
1840024384,Smithville,NJ,39.4929,-74.4801,8861
1840004971,Valley Cottage,NY,41.1162,-73.9433,8861
1840035778,Southeast Arcadia,FL,27.1862,-81.8521,8859
1840026286,Riverside,CT,41.0318,-73.5827,8855
1840018838,Cloverdale,CA,38.7962,-123.0152,8854
1840033467,Ashland,NJ,39.8782,-75.0085,8853
1840020130,Hooper,UT,41.1599,-112.2871,8850
1840024528,Edgewater,MD,38.9373,-76.5572,8850
1840011281,Glenwood,IL,41.541,-87.6118,8846
1840029458,Skidaway Island,GA,31.9372,-81.0449,8846
1840002914,McFarland,WI,43.0203,-89.2828,8845
1840013497,Sans Souci,SC,34.8901,-82.4241,8844
1840010514,Whitestown,IN,39.9706,-86.3612,8842
1840008283,Monmouth,IL,40.914,-90.6425,8837
1840011279,Glencoe,IL,42.1347,-87.7641,8836
1840010170,Clarendon Hills,IL,41.7981,-87.9568,8834
1840029897,Frankfort Square,IL,41.5219,-87.8031,8831
1840020131,Riverdale,UT,41.1732,-112.0023,8826
1840013930,Gulf Hills,MS,30.4367,-88.815,8824
1840073837,Fort Polk South,LA,31.0512,-93.2159,8823
1840007799,Oak Grove,MN,45.3409,-93.3264,8819
1840015466,Winchester,TN,35.1898,-86.1075,8818
1840013819,Fort Valley,GA,32.552,-83.8817,8817
1840013925,Miramar Beach,FL,30.3854,-86.3442,8815
1840003643,Canonsburg,PA,40.2643,-80.1867,8815
1840015932,Scott,LA,30.2398,-92.0948,8815
1840014435,Oxford,NC,36.3155,-78.5848,8812
1840020641,Roanoke,TX,33.0144,-97.2276,8810
1840001310,Quakertown,PA,40.4398,-75.3455,8807
1840012236,Savoy,IL,40.06,-88.2552,8802
1840015604,Southside,AL,33.9007,-86.0238,8801
1840005691,Garrison,MD,39.4023,-76.7514,8794
1840029379,Bemiss,GA,30.9318,-83.2386,8793
1840008825,Thief River Falls,MN,48.1108,-96.1778,8792
1840007492,Clinton,MO,38.3716,-93.7679,8792
1840026474,Glenshaw,PA,40.5391,-79.9735,8791
1840001521,Pitman,NJ,39.7335,-75.1306,8785
1840033441,Whippany,NJ,40.8233,-74.4184,8780
1840013166,Edgewood,KY,39.0092,-84.5604,8779
1840013816,Burton,SC,32.4232,-80.7456,8779
1840017267,Palm Beach,FL,26.6945,-80.0408,8776
1840000693,Collingdale,PA,39.9151,-75.2776,8776
1840014617,Rockingham,NC,34.9386,-79.7608,8771
1840004991,Airmont,NY,41.0992,-74.0989,8771
1840025639,Laurel Hill,VA,38.7026,-77.2422,8771
1840015776,Thomaston,GA,32.8907,-84.3272,8771
1840005465,Kulpsville,PA,40.244,-75.3407,8768
1840011352,Pingree Grove,IL,42.0855,-88.4358,8768
1840017206,Orange Park,FL,30.1706,-81.7041,8764
1840073682,Glens Falls North,NY,43.335,-73.6832,8753
1840015180,Maysville,KY,38.6455,-83.7911,8752
1840019909,Ridgefield,WA,45.8114,-122.7051,8751
1840011287,Riverside,IL,41.831,-87.8169,8748
1840013855,Fitzgerald,GA,31.7134,-83.2514,8747
1840016010,Marathon,FL,24.7263,-81.0374,8746
1840006469,Pulaski,VA,37.0528,-80.7624,8744
1840033277,Flanders,NJ,40.8412,-74.7102,8744
1840018928,Cortez,CO,37.3503,-108.5768,8729
1840001533,Brigantine,NJ,39.4138,-74.3787,8725
1840001264,Swissvale,PA,40.4206,-79.8859,8724
1840014678,New Albany,MS,34.4909,-89.0201,8723
1840000917,Park Ridge,NJ,41.0352,-74.0423,8721
1840073757,Fort Riley,KS,39.1064,-96.8117,8720
1840006157,Clanton,AL,32.8444,-86.6233,8719
1840004591,Andalusia,AL,31.3102,-86.4781,8719
1840020094,Rawlins,WY,41.7849,-107.2265,8716
1840009801,Princeton,IN,38.3553,-87.5784,8716
1840035186,Sanatoga,PA,40.2497,-75.5887,8710
1840020962,Kirby,TX,29.4614,-98.3855,8709
1840034970,Folsom,PA,39.8924,-75.3287,8706
1840007084,Angola,IN,41.6433,-85.005,8706
1840107237,Litchfield Beach,SC,33.4773,-79.1181,8702
1840003539,Cresskill,NJ,40.9405,-73.9596,8701
1840003675,Matawan,NJ,40.4127,-74.2365,8696
1840002748,Franklin,NH,43.4499,-71.6691,8695
1840021064,Sandpoint,ID,48.2822,-116.5614,8692
1840001520,Clayton,NJ,39.6627,-75.0782,8688
1840013723,Forestdale,AL,33.5737,-86.9,8688
1840004801,North Madison,OH,41.8297,-81.0507,8685
1840025037,Midway City,CA,33.7452,-117.9849,8681
1840005766,Bridgeport,WV,39.3036,-80.2478,8675
1840022077,Whitehouse,TX,32.2222,-95.221,8673
1840019812,Rathdrum,ID,47.7948,-116.8944,8672
1840014068,Fern Park,FL,28.6485,-81.3458,8665
1840008861,Little Falls,MN,45.9862,-94.3586,8663
1840073727,Village Green-Green Ridge,PA,39.8639,-75.4257,8661
1840003775,Audubon,NJ,39.8906,-75.0722,8656
1840022229,Wharton,TX,29.3177,-96.1022,8654
1840007456,Des Peres,MO,38.5973,-90.448,8654
1840002626,Plymouth,WI,43.7447,-87.966,8654
1840005674,Edgemere,MD,39.2273,-76.459,8652
1840022411,Wellington,CO,40.7,-105.0054,8651
1840001309,Perkasie,PA,40.372,-75.292,8646
1630023721,Juncos,PR,18.2256,-65.9161,8639
1840022681,Corrales,NM,35.2366,-106.6191,8636
1840026625,Lansdowne,MD,39.2365,-76.6659,8635
1840008599,Ladue,MO,38.6377,-90.3815,8631
1840022419,Vineyard,UT,40.3059,-111.7545,8628
1840002896,Lapeer,MI,43.0447,-83.3253,8626
1840020668,Graham,TX,33.1017,-98.5779,8618
1840015556,Stuttgart,AR,34.4952,-91.5487,8617
1840013167,Elsmere,KY,38.9948,-84.6017,8617
1840009542,Paris,IL,39.6148,-87.6903,8616
1840009786,Pleasant Hill,MO,38.8059,-94.2652,8611
1840011409,Willowbrook,IL,41.7641,-87.9454,8610
1840020379,Perryton,TX,36.3928,-100.7976,8609
1840011159,Lake Villa,IL,42.4184,-88.0836,8601
1840020148,Fort Lupton,CO,40.0827,-104.8068,8600
1840032902,Kings Grant,NC,34.2664,-77.8659,8596
1840001708,Independence,KS,37.2119,-95.7327,8595
1840002186,Barre,VT,44.1998,-72.5085,8590
1840004980,New Square,NY,41.141,-74.0294,8589
1840018988,Shiprock,NM,36.7924,-108.7005,8588
1840005018,Bayport,NY,40.7461,-73.0546,8584
1840009769,Richmond Heights,MO,38.6309,-90.3332,8581
1840007570,Harrisburg,IL,37.7374,-88.5457,8578
1840020028,Hailey,ID,43.5141,-114.3001,8575
1840017859,Signal Mountain,TN,35.1448,-85.3457,8574
1840042758,Stony Brook University,NY,40.9098,-73.1217,8574
1840020153,Berthoud,CO,40.3071,-105.0426,8574
1840000888,Mount Pleasant,IA,40.9625,-91.5452,8574
1840019845,Hoquiam,WA,46.9863,-123.9022,8570
1840023319,Sitka,AK,57.2401,-135.3152,8569
1840042948,Lake of the Woods,VA,38.3343,-77.7599,8565
1840003267,Thompsonville,CT,41.9915,-72.5965,8563
1840007700,East Grand Forks,MN,47.9286,-97.0138,8555
1840027020,Hornsby Bend,TX,30.2388,-97.5899,8553
1840004098,Rapid Valley,SD,44.0674,-103.1223,8553
1840003538,Closter,NJ,40.9733,-73.9604,8551
1840005622,Frostburg,MD,39.6506,-78.9269,8550
1840019599,Dayton,TX,30.0315,-94.9158,8546
1840074075,Helena Valley Southeast,MT,46.6219,-111.8973,8546
1840011703,Manteno,IL,41.247,-87.8457,8545
1840017258,Lake Park,FL,26.7998,-80.0681,8541
1840000587,Port Jervis,NY,41.3783,-74.691,8541
1840001326,Morrisville,PA,40.2074,-74.78,8540
1840001619,Wyoming,OH,39.2297,-84.4816,8540
1840020191,Fallon,NV,39.4737,-118.7779,8540
1840013591,Booneville,MS,34.6643,-88.5684,8539
1840000906,Montvale,NJ,41.0529,-74.0499,8538
1840021749,Sallisaw,OK,35.4606,-94.8072,8536
1840022004,Sanger,TX,33.3715,-97.1678,8535
1840004184,West Glens Falls,NY,43.3057,-73.6964,8534
1840006456,Guntersville,AL,34.3671,-86.2637,8531
1840013092,Druid Hills,GA,33.7842,-84.3272,8525
1840005305,Malverne,NY,40.6746,-73.6721,8516
1840003291,Cumberland Hill,RI,41.9736,-71.4605,8515
1840009857,Park Hills,MO,37.8211,-90.505,8512
1840000946,Boonton,NJ,40.9047,-74.4048,8510
1840015096,Indian Harbour Beach,FL,28.1529,-80.5976,8509
1840013969,Reserve,LA,30.0741,-90.5557,8506
1840074715,West Haven-Sylvan,OR,45.5164,-122.7655,8505
1840019653,Alamo Heights,TX,29.4828,-98.4682,8501
1840009871,Perryville,MO,37.7263,-89.8759,8500
1840024700,Hollymead,VA,38.1266,-78.4386,8500
1840017419,Jennings Lodge,OR,45.3927,-122.6152,8500
1840021574,Los Altos Hills,CA,37.3669,-122.1387,8496
1840031497,South Kensington,MD,39.0188,-77.0785,8494
1840006487,Smithfield,VA,36.9755,-76.6152,8492
1840014522,Conover,NC,35.7154,-81.2174,8488
1840013449,Harrison,TN,35.1271,-85.1453,8485
1840000503,Glastonbury Center,CT,41.7016,-72.6002,8483
1840013222,Harrodsburg,KY,37.7654,-84.8474,8480
1840014605,Clinton,NC,35.0004,-78.3313,8480
1840005407,Richboro,PA,40.2262,-75.0006,8480
1840028584,Woodmoor,CO,39.1063,-104.8456,8474
1840031107,Oak Hills Place,LA,30.369,-91.0887,8472
1840003797,Absecon,NJ,39.4229,-74.4944,8471
1840013963,Prien,LA,30.1601,-93.2611,8469
1840020140,Park City,UT,40.6502,-111.5013,8467
1840009742,Sunset Hills,MO,38.531,-90.4087,8466
1840008631,Mascoutah,IL,38.5192,-89.8045,8454
1840005567,Tuscumbia,AL,34.7204,-87.7035,8445
1840004337,Tuskegee,AL,32.4409,-85.7131,8443
1840003104,Mason,MI,42.5806,-84.4427,8441
1840003376,Carbondale,PA,41.5714,-75.5048,8438
1840008364,Elwood,IN,40.2738,-85.8374,8435
1840028330,Good Hope,CA,33.7706,-117.2771,8431
1840001307,Fairless Hills,PA,40.1783,-74.8524,8427
1840000836,North Haledon,NJ,40.9628,-74.1844,8425
1840015045,Donaldsonville,LA,30.0954,-90.9925,8424
1840015506,Seneca,SC,34.6818,-82.96,8424
1840005201,Perry Heights,OH,40.7977,-81.468,8423
1840019052,Dalhart,TX,36.058,-102.5123,8422
1840009954,Virginia,MN,47.5168,-92.5127,8421
1840002075,Rice Lake,WI,45.4864,-91.7447,8420
1840019207,South San Gabriel,CA,34.0488,-118.0961,8420
1840017297,Evergreen,MT,48.2308,-114.27,8416
1840018699,Hyrum,UT,41.6325,-111.8445,8415
1840018034,Heber,CA,32.7325,-115.5294,8413
1840015937,Westwego,LA,29.9058,-90.1434,8411
1840006387,Dumbarton,VA,37.613,-77.5066,8411
1840024936,Spring Valley Lake,CA,34.4987,-117.2683,8408
1840002877,Greenville,MI,43.1797,-85.2534,8407
